Clean_Symbol,GSM2048265,GSM2048266,GSM2048267,GSM2048268,GSM2048269,GSM2048270,GSM2048271,GSM2048272,GSM2048273,GSM2048274,GSM2048275,GSM2048276,GSM2048277,GSM2048278,GSM2048279,GSM2048280,GSM2048281,GSM2048282,GSM2048283,GSM2048284,GSM2048285,GSM2048286,GSM2048287
PDHB,10.696460158549963,10.95743290099426,9.846205120761182,9.212795641527673,8.944597723469261,8.597794720616493,9.034791410814833,8.870471815061688,8.832793740650212,9.241462457881994,9.410748424653018,8.302602294043197,8.962274831158275,9.767991825030181,9.055421938671206,8.774234493235092,9.318654785490697,9.388819817936755,8.693643502670309,9.595796124742403,9.508200248734257,8.957978104490849,9.261543764485157
PDHX,10.873136468833458,10.764705754188878,9.798309782454597,8.357552004618084,8.400452540276438,7.510170751151772,8.130313145543456,7.390598905552461,8.371123200509636,8.636262088806376,8.445428759238323,7.897845456005512,8.463933010872237,8.153805336079035,7.84799690655495,7.035623909730721,8.5453506448223,8.579315937580015,7.712870867689905,8.180903709179383,8.34385193344212,8.928962440835978,8.17192735435346
PDIA2,2.5416593931896787,3.22331127855632,2.765103256619581,2.720545264412577,2.8322499798481737,4.010932168202696,2.965730670725742,3.1291294638826614,2.442969417534233,1.1912460210196343,1.7125011745833119,3.2340783444612717,2.0281631749787503,1.6861054985302744,2.6717548341468493,3.1984191604830117,1.377964090065852,1.9689635318695062,2.674501624791413,1.8046667297967636,1.8356566691335523,2.9638306991629655,2.0336592159082736
PDIA3,8.967226258835993,8.400879436282183,10.468114886378098,10.445945984010251,10.402052749381477,9.122310343190742,9.850186837645774,9.186114239541643,9.432124272641563,10.851046259048882,11.119978609654877,9.949097155729207,10.720073211391771,11.483261563094464,10.093417564387961,10.226291762466841,10.96376309644273,11.206464966217393,10.326766526030713,11.032941104971702,11.349225930899092,10.847292293578361,10.768018868610579
PDIA4,6.000373257110578,5.233231991917487,6.980944582343285,7.447684448928085,7.251088027032841,7.697179093270494,7.677846572649319,6.987889957374435,7.12154904857321,7.729481384518804,8.746477328059514,8.947714863778184,8.892627885025448,8.483827033808874,8.571095220375565,7.480938253460542,7.902966380074519,8.341659894817443,8.830279841653056,8.105291156985617,7.767263307083999,7.004754681515046,7.325256635838087
PDIA6,8.451267172775472,8.17820972730819,9.192696959978282,9.139864363165541,9.280689670715141,8.381653189822613,8.901369737177003,7.811678160659644,8.333367693983913,9.772381188773723,10.945884103220724,9.40314319629807,9.979461774566266,10.37103948457469,9.631174182487602,8.860622469684602,9.880816757456003,10.132591720303338,9.754042208097346,10.101653673773969,9.90480684201469,9.73036251592276,10.361866613657629
PDK1,1.3785116232537298,2.700439718141092,4.336283387864432,1.84799690655495,4.314696525656286,2.944858445807539,2.4059923596758366,2.5360529002402097,2.321928094887362,2.070389327891398,5.626439136697315,4.963474123974886,4.666756591884804,4.078951341394822,3.584962500721156,1.9634741239748859,3.867896463992655,3.1858665453113337,5.96116025813664,5.3110671022555955,4.035623909730721,1.8073549220576042,5.350497247084133
PDK2,6.8199020980396465,6.815052207219665,4.657801228318974,4.208926257442949,4.384489125172275,4.8177683759589245,3.9658415285299027,5.53634768329344,4.906986768866503,4.937767175786617,4.768016733627935,4.710443287487766,4.756459098311963,5.057391723624926,4.030726101370698,5.510701691018781,4.469142895942026,4.516436124731617,2.640478156915528,5.432827976966617,4.741303154053932,4.064383838342776,4.215288998977055
PDK3,3.8410827642017367,2.894619278754057,5.263037514250919,5.271050960317669,5.627725380336686,5.235168049367371,4.946002098455435,5.787733002678248,5.136813550609813,5.841408944452255,6.108450917444922,6.311934836192498,6.259233847140191,6.230986342355336,6.11664893253493,5.783576996195248,5.761888491708935,6.005854851881754,5.7975989469880425,5.986757832731409,5.612500317560584,4.520953370921261,5.958749600811207
PDK4,4.683696454306515,5.692092375427572,5.572889668420581,2.263034405833794,4.812498225333564,5.0574502721839,3.4854268271702415,4.472487771462744,3.2479275134435857,1.3219280948873624,3.807354922057604,5.125155131322289,4.078951341394822,2.292781749227846,1.4854268271702418,4.20945336562895,3.2479275134435857,1.4854268271702418,4.921245888585589,3.711494906650088,0.765534746362977,3.925999418556223,1.8875252707415875
PDLIM1,10.889199725738292,11.856892344692017,10.629265537972133,10.259625583928827,10.247215481657697,10.109047077700707,10.26455988773863,10.461684070368676,9.89678648618014,10.273445953849814,11.079484783826816,9.622234890967425,9.148730779173189,10.522483452119479,10.035898787323415,10.296686825363441,11.417799783840335,10.413522155715654,10.1357092861044,9.934722889399726,11.173552222234258,10.177917792195844,10.64178082362639
PDLIM2,7.3264294871223035,7.981281854057412,6.640967910449898,6.889960199658641,6.675251386050259,6.769507291436245,6.809928865721431,7.330916878114617,7.587964988882679,8.2350568627071,7.054197294388812,5.620586410451877,7.154818109052104,7.41193462479118,6.087462841250339,7.104336659814735,7.84799690655495,8.002815015607053,6.969242604434498,7.651051691178929,6.7114949066500875,6.808642467918064,6.74416109557041
PDLIM3,10.79410080079387,10.55026600577261,8.771372930331044,6.015554214304114,5.937951451562418,6.214904734088922,5.352561301324578,5.469142895942026,5.834444707570508,4.873811184502873,4.985778961675865,3.7787127039616486,5.263542989403728,5.540328831672613,5.273191627053041,5.8055492952814145,5.658844796833871,5.861930711642865,5.107341695869207,6.905637167803231,5.877583582099333,4.638178539629621,4.243558247787228
PDLIM4,4.112812118365113,4.238026965384501,4.4786377667525805,4.764994696092478,4.681301891911097,5.56655469150039,5.619038170109501,5.84248814565982,4.913455319817963,5.66728773528015,5.484998077390574,5.063483674588898,5.605329812936666,6.277132375483563,5.762205208825629,5.190656759263741,5.344007045258079,6.635602172910067,4.783924570010531,6.315539007682601,5.093001346429979,4.516348246455758,5.616020082929635
PDLIM5,7.291531673750279,6.9355682437273245,7.097006429974446,6.4990882664089415,6.387445270766967,6.739413676390531,6.2605063541329,6.379565857128681,6.080207445661678,6.071623636260864,5.73562267381846,5.2632242574918635,5.609551761973652,6.3324866699418125,6.29150280104207,6.806173724376293,5.992755276997951,6.662964213320573,5.822051135558509,6.182451425813692,6.33853686009705,6.121967782920204,5.193211433997497
PDLIM7,5.688697485635181,5.0683605912302765,3.8174766922008296,3.721358210244669,3.1589999628449434,5.4520633155397205,3.46487570679894,3.877474199587945,3.3955296718882915,3.20670072004702,3.9468885316103672,3.585079640252638,3.6245047984464405,4.63525885073072,3.7779980688377948,4.933013703640855,3.7752068526467504,3.6768334620091303,3.6268739995078647,4.112412870641112,3.4310850863494395,3.9481441093576626,3.289532120411099
PDP1,7.844234987758751,8.57553924683453,6.793115555274348,6.880195728943098,6.694880192799191,7.012345190419828,6.163901213814542,7.531381460516312,6.325530331567558,5.842978831788326,5.91169158187234,7.227856573060497,6.534497433738168,5.916476644437717,7.034523875334392,6.780047576061869,5.587964988882679,5.762880292916999,7.465974464504069,7.413627929024172,6.867896463992655,7.832257114377935,6.776103988073165
PDPK1,3.797012977836145,3.655351828612554,3.1538053360790355,3.877744249949002,1.4854268271702418,2.5360529002402097,1.722466024471091,1.1375035237499351,2.678071905112638,3.070389327891398,3.7548875021634687,4.940166750482817,3.3645724322958563,3.292781749227846,4.722466024471091,2.0,2.867896463992655,3.5360529002402097,2.867896463992655,3.807354922057604,3.689299160535892,1.9634741239748859,3.263034405833794
PDPN,4.979160255892355,4.374878684232296,5.204847325379064,6.351027121860414,6.3690699741974095,5.24543799335116,5.893583965518296,5.759037991163583,5.607566991445267,5.784032210824194,6.33456187803464,6.673276886482799,7.728053596749401,6.699067951120139,6.238777679892123,6.66339334715762,6.952379471292126,7.5296544089743955,6.377786144615382,7.003246833827631,7.054125230273655,5.790383613910936,4.377949965729352
PDPR,4.145677455195635,4.683696454306515,4.314696525656286,3.9164766444377164,4.968090752045256,4.760220946466509,2.765534746362977,4.053111336459563,4.807354922057604,2.2016338611696504,2.4059923596758366,3.8379432418910273,3.6322682154995127,4.270528942380718,1.925999418556223,4.608809242675524,2.608809242675524,1.4329594072761063,3.655351828612554,3.4854268271702415,4.137503523749935,4.145677455195635,1.925999418556223
PDS5A,7.315437558571039,6.920056200235768,7.359313687556176,7.2142964547477035,7.422003150706752,6.917258289035909,7.0781572548056735,7.345251258445968,7.448059891901194,7.4308916274235415,7.595032553199741,6.671871889556431,7.118460193955688,7.720363093971336,7.231848213477248,7.243490792856592,7.714665240563328,7.586172845692739,6.036495123865307,6.900487783399543,7.312988246759765,7.1601660015752735,7.692205344089505
PDS5B,6.950667630758873,6.873757549198134,7.258379207040295,7.364128384007308,7.606428909065085,7.519388676439346,7.506340552182558,7.809136733549923,8.070839843542652,7.594039657691588,7.37450759720966,7.506102919879308,7.3901223234751505,6.491257376669687,7.50719908336277,7.481743051277195,7.400615733796221,7.321153143234121,7.041224405937321,7.581170547163453,7.257268220099145,7.093791821985249,6.874466027398735
PDSS1,6.578938713093386,7.104336659814735,6.102238193930738,6.330916878114617,6.246027980528104,5.894817763307944,5.277984747299765,6.676662334857967,6.145677455195635,6.255500733148386,5.581953750848818,6.093813673402728,6.851749041416057,5.6293566200796095,6.4495613746132365,6.5804470195986635,6.750874439656846,5.649615459063409,6.680886920719692,6.783980413683795,6.087462841250339,6.446256229889564,6.316507819103109
PDSS2,7.910492832288714,7.645298163948631,8.268191079219813,8.564530600816344,8.559950612713083,8.08268130295035,8.199672344836364,8.354028938054386,8.172927489603836,8.25171909260596,7.348728154231077,8.312882955284355,8.67383905599044,8.602884408718419,7.999436337152084,8.379378367071261,8.427941332509482,8.193278935521388,8.130827934145131,7.851749041416057,7.561478891501007,8.823367240046235,8.320123598040615
PDX1,2.8078593903272657,4.080382993604174,3.072814049618735,3.5393581177247673,2.084083039797893,3.9169983313646632,3.076897658675744,2.51255626945046,3.1527447802856585,2.3862200584488327,3.2084886461716806,2.9416062529718783,2.1477031044451214,2.0861164396433654,2.6309973412159793,3.7478115483062715,2.441963353679928,1.8915998636135922,2.6550921222029573,1.9601060645376094,1.6937230555482135,3.484713642603476,3.268004942099877
PDXK,6.771662596848425,6.168022476106299,6.910649887064328,7.090712254310034,7.0628855497065794,6.0645427210350995,7.2602557755994725,6.94558326003979,7.080728279073795,7.599601074023734,8.139654525779378,8.077641195580066,7.387484853695941,7.917101485241691,7.649934525283331,6.815610341131318,7.9212978751600716,7.1620230900852375,8.633497443288885,7.800746086267637,7.8651495343834625,7.092840579391873,8.069239243801736
PDYN,2.035623909730721,1.5360529002402097,2.4329594072761065,1.6780719051126378,2.584962500721156,2.4854268271702415,2.2016338611696504,3.169925001442312,3.4854268271702415,1.722466024471091,2.169925001442312,2.9818526532897405,1.925999418556223,1.8073549220576042,3.350497247084133,2.4594316186372973,1.3219280948873624,2.137503523749935,1.925999418556223,1.722466024471091,1.5360529002402097,2.263034405833794,1.8073549220576042
PDZD2,8.442943495848729,9.152538369245269,8.041659151637214,7.126188210522101,6.774787059601174,6.309248960816616,7.447083226209652,7.324630615267186,8.45532722030456,7.174925682500679,6.652486494918165,5.5576551547254205,3.9818526532897405,4.689299160535892,4.620586410451877,6.568336182133747,7.025693273680773,6.562242424221073,5.4561490346479955,6.106432077816929,6.330916878114617,8.19574129324645,5.371558862611963
PDZD3,1.632268215499513,2.925999418556223,2.2016338611696504,2.807354922057604,2.655351828612554,3.1210154009613658,2.321928094887362,2.867896463992655,2.4854268271702415,1.84799690655495,1.5360529002402097,2.37851162325373,1.5360529002402097,1.2630344058337937,2.8278190246173196,2.4329594072761065,1.632268215499513,1.070389327891398,2.350497247084133,1.9634741239748859,1.6780719051126378,1.8875252707415875,2.292781749227846
PDZD7,5.388878338811989,6.452858964713811,1.632268215499513,4.491853096329675,3.678071905112638,3.8972404255747994,3.990954860396993,5.422905742612183,2.321928094887362,2.321928094887362,2.292781749227846,3.5360529002402097,4.523561956057013,3.548436624696042,3.263034405833794,2.6322682154995127,2.070389327891398,2.678071905112638,2.655351828612554,2.2016338611696504,2.608809242675524,3.070389327891398,3.7548875021634687
PDZD8,6.694880192799191,6.459431618637297,7.388878338811989,7.550746785383243,7.224001674198105,7.137503523749935,7.573647187493322,8.035623909730722,7.452035273546195,7.237448995639321,6.95303237725324,6.922435740233148,7.889960199658641,7.391458420049668,7.705286790272472,7.668884984266247,7.2006534363674675,7.937815168803419,6.281698250098829,7.062855655205991,6.916476644437717,7.19377174339668,6.002252451731379
PDZK1,2.678071905112638,4.930737337562887,1.2016338611696504,2.6322682154995127,5.078951341394822,4.554588851677638,2.070389327891398,2.765534746362977,3.990954860396993,2.8875252707415875,0.765534746362977,3.776103988073164,0.37851162325372983,1.1375035237499351,4.292781749227846,4.321928094887363,2.4854268271702415,1.0,4.666756591884804,3.169925001442312,1.070389327891398,4.705977901682522,3.817623257511431
PDZK1IP1,3.655351828612554,1.8073549220576042,1.2630344058337937,2.263034405833794,3.990954860396993,3.2016338611696504,2.321928094887362,2.944858445807539,3.070389327891398,2.263034405833794,1.2016338611696504,2.7441610955704103,5.757556688939453,1.4329594072761063,2.655351828612554,2.963474123974886,1.4854268271702418,1.0,4.722466024471091,4.504620392403552,1.4854268271702418,3.292781749227846,4.145677455195635
PDZRN3,10.497851836951117,9.747353829478062,8.196233260869594,7.409390936137702,6.997744026059632,5.125155131322289,6.309248960816616,7.2469780596147215,9.800738153741438,7.2918613695852175,7.320123598040615,5.672425341971495,7.388017285345135,6.472487771462744,6.672425341971495,7.298291730620124,7.88325423134128,7.43379405875492,5.703211467391146,8.061236165747747,7.555356038635833,6.589463892956097,6.656782364218995
PDZRN4,5.672425341971495,4.017921907997263,6.300123724569014,5.703211467391146,5.044394119358453,4.5109619192773796,3.9164766444377164,5.526694845541976,7.199672344836364,8.39059890555246,5.569855608330948,5.501439145158873,2.263034405833794,5.85049941375812,6.92955431573285,2.786596361890807,5.504620392403552,6.104336659814735,3.584962500721156,3.4195388915137843,2.963474123974886,7.155830171556525,4.683696454306515
PEA15,7.531468923211079,7.809306599875818,7.853627927660283,7.727397679842077,7.81002655655258,7.4458277817143905,7.503658203920997,7.696892968827196,7.927589973408166,7.683270393922669,8.16323265062254,7.840363124902438,7.576528188196958,8.245988771097291,7.963760289755683,7.951391043513823,8.602015016072004,7.629884502429599,8.221290999744022,8.388673767902787,8.615775323987096,6.40973430567702,8.197148275014003
PEAK1,4.224966365000275,3.37851162325373,4.776103988073165,5.937815168803419,5.560714954474479,6.149747119504682,5.28909670241999,6.574404309022579,4.4329594072761065,4.285402218862249,5.6865005271832185,5.221103725367875,4.626439136697315,5.070389327891398,4.643856189774724,5.517275693209582,5.4822029262959555,5.217230716220669,4.336283387864432,5.797012977836145,4.643856189774724,5.048759311919856,6.108524456778169
PEBP1,9.693381008824568,10.337526219242013,9.03075303966889,8.746478426943169,8.554439076528732,8.148418276134844,8.730906159280204,8.386475693809034,8.858024216842368,9.21875943881614,9.071789142734232,7.97307986308016,8.394727637163598,9.247269580234592,8.47211467505774,8.330744746716558,8.769998181527752,8.95669679284229,8.989850992544207,9.177909844380558,9.323608130003686,8.114316593477408,8.65046353912365
PECAM1,8.645886132959916,8.401695413587008,9.331825337433129,8.769201144901173,8.714292388366212,7.228484881228661,8.927930742182125,8.449233110510031,8.287435318062846,8.943651888857927,10.442816767011571,9.018768033215622,7.661399952193869,8.290841134476066,8.627716722777425,8.60230759625703,9.045638989828943,8.212173802468179,9.569625090635009,7.298264158822836,9.157898855376269,8.941168950364622,9.171899437852785
PECR,2.37851162325373,3.711494906650088,4.638073837180719,2.8875252707415875,5.157852169141737,4.5109619192773796,2.963474123974886,2.4594316186372973,3.321928094887362,2.765534746362977,2.8875252707415875,3.0531113364595623,3.5360529002402097,3.169925001442312,2.84799690655495,2.169925001442312,4.392317422778761,4.655351828612554,2.7441610955704103,2.5109619192773796,2.765534746362977,3.3362833878644325,4.560714954474479
PEF1,6.121015400961366,6.321928094887363,6.821455119102458,6.701826258412055,7.053111336459563,6.906890595608519,7.122051447713891,7.175923742063755,6.649615459063409,7.1888360730305285,7.758889432720965,7.933690654952234,7.172927489603836,7.916476644437717,7.470048726011326,6.5804470195986635,7.427941332509482,7.153805336079036,7.7481928495894605,8.139551352398794,7.6293566200796095,6.812498225333564,7.990387651802744
PEG10,4.5665197171912,5.199569521535212,4.369113700183621,4.286160633988434,4.687085038034251,5.091693630624437,4.887261764795116,4.692122061121539,4.173301187649493,3.6569856855295098,4.009461715921168,4.100130539906636,4.731353375335079,3.1741870375955816,4.156101139102982,4.297274274775177,3.6765734127490415,2.2198115687785585,3.837484515312487,2.1695686924597926,3.052168329907368,3.9725463152699785,2.8014422043592093
PEG3,5.287808632652274,5.035999119001341,4.884838624506271,5.698700543874652,6.262046178880851,5.641621174646757,5.798786647017349,5.8113762322042275,6.615272846765195,5.804524601269262,4.658545544746129,5.7166224816350075,6.614076278938444,4.892762761445295,5.656551584378666,5.974108166827045,5.513774591173818,5.934310518255761,5.172792364045341,4.787241500835796,5.220015274716917,5.306231464814275,4.804433335507425
PELI1,7.768184324776926,7.8820316083521,8.586839787961827,9.061506206935412,8.97527478760954,8.233140296445974,7.6997459479710075,9.17617314910749,8.321928094887362,8.226412192788786,9.492854620174748,8.725877459120227,8.96751448080097,7.993221467368938,8.657497100444111,8.786923022152791,8.459431618637296,8.339404657907824,8.420381341196636,7.658925511492373,9.077883864438322,8.24269776790801,9.084276910531491
PELI2,7.663202278579536,7.528258742758412,8.85611423397746,9.352705566879903,9.332707933640606,8.606590280370527,7.914684105328389,8.436711542137214,8.976134472831655,7.461070114033051,6.685099172006606,6.604367899893749,7.353146825498083,6.986410935252045,7.445428759238323,8.080018029089175,7.017921907997263,6.896029602976752,6.7238315664953205,4.572889668420581,7.487036080031899,8.365447588550104,6.578938713093386
PELO,5.656016029372431,5.711736562353206,5.369265710385525,5.206390762669238,4.850739874126428,5.232334133501722,5.212681394203853,5.112151604686694,4.646586366422632,5.109172635835521,4.98069590589554,5.136431511600951,5.098417846333415,4.3084214331541695,4.281121212110536,5.016312171209456,5.367676466154777,5.2811927708150685,4.892317422778761,5.847285592420835,5.373869919666459,5.238737480250142,5.807366423042456
PELP1,6.232660756790275,6.649615459063409,5.760220946466509,6.006746832440585,5.9354597478052895,6.870364719583405,5.632268215499513,6.399171093819823,5.412781525338476,6.044394119358453,5.6293566200796095,5.78135971352466,5.968090752045256,4.560714954474479,5.498250867527825,6.191799501065075,5.840463233869542,5.88508622529017,6.151777654732053,5.554588851677638,6.246027980528104,6.249824548616183,5.791814071161826
PEMT,5.84799690655495,6.496654082593496,5.880195728943098,6.161887682376894,5.78135971352466,5.666756591884804,6.343407822297814,5.578938713093386,5.357552004618084,5.37851162325373,6.518849828707692,5.318316841334983,5.904484097901423,6.191799501065075,6.416164164733128,5.979568100095187,6.537606691495291,5.4495613746132365,5.778734244117836,6.320123598040615,5.596935142387232,5.965784284662087,6.381975478557301
PENK,7.442943495848728,7.7865963618908065,5.614709844115208,6.718361626138354,7.22013644739608,7.500642736062805,6.778734244117836,6.815063017192867,6.851749041416057,7.975561406273617,4.498250867527825,4.53605290024021,12.306545925208777,8.451623251541141,4.84799690655495,6.60139939053183,5.169925001442312,12.362930082054868,4.958842675243241,9.908242488608478,4.578938713093386,6.537606691495291,4.4329594072761065
PEPD,7.121015400961366,6.855491443101874,7.191799501065075,7.60584986719498,8.012345190419829,7.162894799374784,7.573647187493322,7.503825737995751,6.893604904858294,8.143638309922036,8.469641817239516,7.318316841334983,6.381975478557301,8.02403150151675,7.772149590784542,7.469234793667656,8.15835722604901,7.509379148914689,7.859845343921445,7.643856189774724,8.471675214392045,7.027905996569885,8.319672120946995
PER2,5.895092781605252,7.628817671334819,5.1323796273142195,6.919779551246256,6.2445551860813175,7.574632223560262,6.192506515411582,7.4534593864854335,6.3189656222492765,6.366514018166793,6.352736279498982,5.780584295434878,6.601696944748433,6.594757864900097,7.215285078940317,5.884453986239201,5.438496325267932,7.023798843681193,5.769453352635553,6.616466757258413,5.45306949809769,5.450237194927979,4.823702229648446
PER3,9.591709333161742,9.36872470446112,9.15152399406487,9.589276615089814,9.70632333327543,8.545736753493381,8.473299871141316,9.428360172704291,10.40418360427131,9.188588845707349,8.45532722030456,7.924218679748503,7.106432077816929,8.4761386254757,8.628992257142734,9.152031270807399,7.864186144654281,9.141596278383817,8.090641751917847,8.59245703726808,8.353587949195417,9.596376138812571,8.084808387804362
PERP,4.321928094887363,3.523561956057013,5.022367813028454,4.426264754702098,4.247927513443585,4.906890595608519,5.4822029262959555,6.355791546753647,4.82273014794452,4.270528942380718,4.9259994185562235,4.153805336079036,5.82781902461732,3.9354597478052895,1.8073549220576042,4.77082904603249,5.022367813028454,2.8875252707415875,3.6667565918848033,4.877744249949002,3.232660756790275,4.672425341971495,1.6780719051126378
PES1,5.569855608330948,5.993221467368938,6.5576551547254205,6.565292520581023,5.292781749227846,5.277984747299765,5.776103988073165,5.165911938935689,4.82273014794452,5.855491443101874,5.870364719583405,4.620586410451877,5.7865963618908065,5.892391025913404,5.346956889378885,6.517275693209582,6.694880192799191,6.309248960816616,6.604367899893749,6.070389327891398,6.602884408718419,4.802193216941825,6.19377174339668
PET112,6.574404309022579,7.113742166049188,5.560714954474479,4.812498225333564,3.1210154009613658,3.232660756790275,4.954196310386875,2.0,5.22881869049588,5.4329594072761065,5.314696525656286,2.169925001442312,4.862947248020921,5.381975478557301,5.185866545311334,2.4594316186372973,5.623515741490549,5.371558862611963,5.4886435398537845,5.746850183098051,5.325530331567558,5.38543103719352,6.157852169141737
PEX1,6.416539914985993,6.585904271112003,6.4162907551014605,6.309892192433929,5.562729337540384,5.374934713698422,5.861655553019146,5.567970049423208,6.525446382166205,5.740526334484522,5.868154452889228,4.434580986250873,5.544095980267437,5.158638465367538,5.093348076821721,5.7743339036503185,5.710882524923976,5.520062650982831,5.170253317947745,5.4986038567205195,6.031697540644254,6.009013132921613,6.440442228763144
PEX10,4.928492844891102,5.419231675332917,5.244883848504127,4.143348182280706,3.5403288316726123,5.446787285164552,5.069698933019321,4.7198115687785585,3.440097864471549,4.502924537848344,5.423223151749434,5.2183297479613895,4.990698015986075,4.2352480965717625,2.945709593423039,3.5363744757803204,5.058678695456839,4.856297890223515,5.216479703638053,4.541553485443067,5.048489318185268,5.306360543984125,5.305881280032436
PEX11A,4.592920886774599,4.202592009942252,5.149002635652811,4.73049411672193,4.0761677756293295,4.3929387244281966,4.987966962714294,4.025903553506649,4.901702324788681,5.040621872863047,3.7963780052205136,4.042935377667306,4.4461955129567015,4.340970568545847,3.91517837370961,4.4022591349440345,4.022306346478988,3.9733654300701544,3.841602590362369,3.905253685362263,4.498688548430125,5.886237707158461,3.747207805198748
PEX11B,7.841092544693431,7.697662633470518,7.3750394313469245,7.363696744838992,8.170926525287385,8.13699111208023,7.530601414516833,7.3264294871223035,8.236492618381302,7.847370600905483,8.24269776790801,7.596935142387232,8.035623909730722,8.02735313393009,7.538382960032119,7.622051819456376,7.85860271245712,7.290940402403678,7.381110294099054,7.983563697223322,8.085339669357369,7.572131751386659,8.698357405957285
PEX12,7.6117625600648715,7.578938713093386,7.046578366620329,7.33360262826828,7.708739041359579,7.234577959784565,7.208478242211705,6.422905742612183,7.698357405957285,7.502235114856796,7.611024797307352,7.7073591320808825,7.6653359171851765,7.48058827023386,7.432124272641562,7.569855608330948,6.970393537914677,7.413627929024172,6.548436624696042,7.639521599510833,7.330020515836084,7.323730337521348,7.068240861312821
PEX13,5.94251450533924,5.177917792195843,5.078951341394822,2.944858445807539,2.8278190246173196,5.153805336079036,4.832890014164741,4.270528942380718,4.4329594072761065,5.141596278383818,5.87528859822269,5.053111336459563,4.958842675243241,4.78135971352466,4.177917792195843,5.048759311919856,5.416164164733128,5.548436624696042,5.94251450533924,5.733354340613827,1.584962500721156,4.620586410451877,6.002252451731379
PEX14,6.395170175255929,5.534489878818363,5.408035827086739,5.452825123259443,5.292161833092487,6.238271853107128,5.787457570764387,5.654840488461813,5.53261381138781,6.010710366806719,5.658497108382311,6.586706621311015,6.061478689347776,6.187534653061583,6.152774395987012,6.417153549025156,6.498872013029816,5.956958931251243,6.034489878818364,5.633024305110569,5.725069498626466,5.713184798957878,4.996610733684469
PEX16,4.715123922361092,4.092424483249417,4.546655234472578,4.280969641996829,4.97376884012656,5.461196686282079,5.03746795688872,4.685242143264042,5.041269168691687,4.558697536640774,5.379830466244274,5.204630877911279,5.034894068016178,4.8856844079696335,4.242785306471448,4.23530574223991,5.587297350234228,4.620200359363562,5.212573461734936,4.452319271734414,5.552819919793765,4.952075046799376,5.567750992025893
PEX19,7.817263453270646,7.604279509827426,7.051487731957616,6.4949987832473255,6.669579829779948,5.844125154566589,6.946522754709672,6.345674386906916,7.398169900486737,7.167688198331773,6.971248089152061,6.021619613980237,7.033284275605244,6.777821814299045,6.582414975781816,5.972992555630912,6.950791725097062,6.814473352652307,5.2333135600207505,6.686605910064446,5.8919861157032525,6.503829898477614,7.064592799768866
PEX2,8.917372079476841,8.736740155453209,7.98299357469431,7.7251958172266635,7.508587112089476,7.141596278383818,7.739443097772448,7.073606040574941,7.84799690655495,7.913487840715164,8.653203362033977,7.058532970201611,7.287250643254617,7.987548258953743,7.353146825498083,7.217230716220669,7.7820153350041945,7.947783026255419,7.116863757690899,8.236492618381302,8.113221243479568,7.9342805936400245,8.989820220117597
PEX26,6.163901213814542,6.277984747299765,6.169925001442312,6.118941072723508,6.623515741490549,7.06177619758669,6.127220550488074,6.940166750482817,6.7114949066500875,6.294620748891627,6.161887682376894,6.4329594072761065,4.632268215499513,6.153805336079036,6.602884408718419,6.976134472831654,6.253611151947168,5.705977901682522,6.990954860396993,6.581953750848818,6.910492832288714,5.977279923499917,6.441284271927038
PEX3,7.0219359147030245,6.514989705912743,6.838054608223396,6.738902070019004,6.918586409668241,7.0889974121690535,7.151395304613136,6.811301285366475,7.009004534961314,6.477255294354445,6.488855926064933,6.367990094510631,6.339758368098349,6.4265894738645315,6.577436102324039,6.493320196546365,6.647082555053729,6.141475482360875,6.073177003809589,6.686091685764495,6.728259651579559,6.948933335719482,6.61415456060682
PEX5,6.09020168856126,6.7877247150636535,4.742673158694045,6.374054484766203,4.839599285283461,5.517107169738025,5.1477524663269865,5.630230451222743,5.700439718141093,4.331191773203792,4.860848669350806,5.990698015986075,5.320664630872843,5.229044356817655,5.098288769206749,5.113729756309488,4.891499104460206,4.8532134733136125,6.113732764750838,5.837669805394533,5.085219184632876,6.115320973006612,6.466324227555996
PEX5L,1.070389327891398,2.035623909730721,1.3219280948873624,1.8073549220576042,2.321928094887362,2.0,0.925999418556223,2.655351828612554,3.84799690655495,0.48542682717024166,3.137503523749935,1.925999418556223,2.137503523749935,2.5360529002402097,1.4854268271702418,1.3785116232537298,3.4594316186372973,2.5109619192773796,2.232660756790275,2.350497247084133,1.2016338611696504,1.9634741239748859,3.572889668420581
PEX6,4.3616598198454435,3.0881613863202317,3.4838148767330988,3.3306752846169987,3.213300113084962,3.687997558738414,4.323477327227689,4.031238968452697,2.16599588911603,3.9089075462507634,3.5185812750636885,2.9782606816665593,2.899543653037002,2.835646686240788,3.9484991711694555,3.792481250360578,4.255480959638689,5.122283006172081,3.464895498859299,3.5614398748776197,3.614745895568513,2.952482859342013,5.1300187105533
PEX7,7.314105991632232,6.940329850155642,6.615868596982608,7.095770607528815,7.22034376095418,6.982799713758655,6.7740256190062995,7.480277257655901,6.623461575102197,6.294942589645101,6.376884155795442,6.675613183184334,6.886635552118388,7.206956408649554,6.824744860349827,7.137173787504827,7.359717139405376,7.159534024695995,5.902065510591658,6.544824547286025,6.80618546522507,7.626812038705532,7.468727142214828
